,lat,lng,block,street_name,postal
10424,1.377794772,103.737379,469,CHOA CHU KANG AVE 3,680469
10425,1.378177516,103.7371072,470,CHOA CHU KANG AVE 3,680470
10426,1.378592826,103.7371264,471,CHOA CHU KANG AVE 3,680471
10427,1.379085441,103.7375424,472,CHOA CHU KANG AVE 3,680472
10428,1.379618211,103.7381155,473,CHOA CHU KANG AVE 3,680473
10429,1.378569314,103.7384757,474,CHOA CHU KANG AVE 3,680474
10430,1.375841487,103.7377574,483,CHOA CHU KANG AVE 5,680483
10431,1.376476565,103.7371352,484,CHOA CHU KANG AVE 5,680484
10432,1.374998438,103.7377443,485,CHOA CHU KANG AVE 5,680485
10433,1.375449824,103.7383495,486,CHOA CHU KANG AVE 5,680486
10434,1.389594981,103.743248,501,CHOA CHU KANG ST 51,680501
10435,1.38910702,103.7433653,502,CHOA CHU KANG ST 51,680502
10436,1.388305174,103.7423227,503,CHOA CHU KANG ST 51,680503
10437,1.389166315,103.7426761,504,CHOA CHU KANG ST 51,680504
10438,1.389074186,103.7421409,505,CHOA CHU KANG ST 51,680505
10439,1.388778163,103.7418311,506,CHOA CHU KANG ST 51,680506
10440,1.389104815,103.7412868,507,CHOA CHU KANG ST 51,680507
10441,1.388366024,103.7416431,508,CHOA CHU KANG ST 51,680508
10442,1.387999958,103.7418182,509,CHOA CHU KANG ST 51,680509
10443,1.387947563,103.7413782,510,CHOA CHU KANG ST 51,680510
10444,1.389337383,103.7408761,511,CHOA CHU KANG ST 51,680511
10445,1.389575594,103.7410584,512,CHOA CHU KANG ST 51,680512
10446,1.389761246,103.7424825,513,CHOA CHU KANG ST 51,680513
10447,1.390305083,103.7430879,514,CHOA CHU KANG ST 51,680514
10448,1.390950825,103.7435251,516,CHOA CHU KANG ST 51,680516
10449,1.391072228,103.7428974,517,CHOA CHU KANG ST 51,680517
10450,1.390768865,103.742554,518,CHOA CHU KANG ST 51,680518
10451,1.391559178,103.740845,523,CHOA CHU KANG ST 51,680523
10452,1.391578626,103.7411579,524,CHOA CHU KANG ST 51,680524
10453,1.391506892,103.7415387,525,CHOA CHU KANG ST 51,680525
10454,1.391354054,103.7418933,526,CHOA CHU KANG ST 51,680526
10455,1.391886041,103.7414049,527,CHOA CHU KANG ST 51,680527
10456,1.392412455,103.741549,528,CHOA CHU KANG ST 51,680528
10457,1.392192181,103.7421435,529,CHOA CHU KANG ST 51,680529
10458,1.392680075,103.7418393,530,CHOA CHU KANG ST 51,680530
10459,1.392891035,103.7415344,531,CHOA CHU KANG ST 51,680531
10460,1.392874012,103.7438125,540,CHOA CHU KANG ST 52,680540
10461,1.392783275,103.7443218,541,CHOA CHU KANG ST 52,680541
10462,1.393605018,103.7447926,542,CHOA CHU KANG ST 52,680542
10463,1.393717376,103.7437625,544,CHOA CHU KANG ST 52,680544
10464,1.393487998,103.7433975,545,CHOA CHU KANG ST 52,680545
10465,1.393012829,103.7432624,546,CHOA CHU KANG ST 52,680546
10466,1.393169868,103.7426144,547,CHOA CHU KANG ST 52,680547
10467,1.393393099,103.7419377,548,CHOA CHU KANG ST 52,680548
10468,1.393390172,103.7427471,549,CHOA CHU KANG ST 52,680549
10469,1.394010699,103.7426926,550,CHOA CHU KANG ST 52,680550
10470,1.394288729,103.743063,551,CHOA CHU KANG ST 52,680551
10471,1.394610617,103.7426638,552,CHOA CHU KANG ST 52,680552
10472,1.39587134,103.7435192,553,CHOA CHU KANG NTH 6,680553
10473,1.396211536,103.743113,554,CHOA CHU KANG NTH 6,680554
10474,1.39628678,103.7436784,555,CHOA CHU KANG NTH 6,680555
10475,1.395772164,103.7437892,556,CHOA CHU KANG NTH 6,680556
10476,1.39556991,103.7443328,557,CHOA CHU KANG NTH 6,680557
10477,1.395509378,103.7447329,558,CHOA CHU KANG NTH 6,680558
10478,1.395924546,103.7447574,559,CHOA CHU KANG NTH 6,680559
10479,1.395825412,103.7450273,560,CHOA CHU KANG NTH 6,680560
10480,1.396326453,103.7449572,561,CHOA CHU KANG NTH 6,680561
10481,1.39629871,103.7460227,562,CHOA CHU KANG ST 52,680562
10482,1.395669184,103.7457261,563,CHOA CHU KANG ST 52,680563
10483,1.395405265,103.7454229,564,CHOA CHU KANG ST 52,680564
10484,1.394906029,103.7453097,565,CHOA CHU KANG ST 52,680565
10485,1.394616885,103.7457688,566,CHOA CHU KANG ST 52,680566
10486,1.395132136,103.7458753,567,CHOA CHU KANG ST 52,680567
10487,1.395670287,103.7462828,568,CHOA CHU KANG ST 52,680568
10488,1.396084789,103.7463746,569,CHOA CHU KANG ST 52,680569
10489,1.396933631,103.7449217,601,CHOA CHU KANG ST 62,680601
10490,1.397244183,103.7445013,602,CHOA CHU KANG ST 62,680602
10491,1.397878251,103.7443634,603,CHOA CHU KANG ST 62,680603
10492,1.39817542,103.744674,604,CHOA CHU KANG ST 62,680604
10493,1.398106117,103.7435559,605,CHOA CHU KANG ST 62,680605
10494,1.398435726,103.7438196,606,CHOA CHU KANG ST 62,680606
10495,1.399016586,103.7441822,607,CHOA CHU KANG ST 62,680607
10496,1.398467599,103.7446458,608,CHOA CHU KANG ST 62,680608
10497,1.399299663,103.7447194,609,CHOA CHU KANG ST 62,680609
10498,1.399424101,103.7437863,610,CHOA CHU KANG ST 62,680610
10499,1.399742048,103.7438618,611,CHOA CHU KANG ST 62,680611
10500,1.400008661,103.7443527,612,CHOA CHU KANG ST 62,680612
10501,1.400639248,103.7444058,613,CHOA CHU KANG ST 62,680613
10502,1.401067497,103.744025,614,CHOA CHU KANG ST 62,680614
10503,1.400899072,103.7448897,615,CHOA CHU KANG ST 62,680615
10504,1.399592394,103.7447117,616,CHOA CHU KANG ST 62,680616
10505,1.400470532,103.7463435,617,CHOA CHU KANG NTH 7,680617
10506,1.400350096,103.746993,618,CHOA CHU KANG NTH 7,680618
10507,1.400253083,103.7475792,619,CHOA CHU KANG NTH 7,680619
10508,1.399576662,103.7471003,620,CHOA CHU KANG ST 62,680620
10509,1.399146409,103.7472052,621,CHOA CHU KANG ST 62,680621
10510,1.398630652,103.7460341,625,CHOA CHU KANG ST 62,680625
10511,1.398320829,103.7458781,626,CHOA CHU KANG ST 62,680626
10512,1.397930121,103.7460861,627,CHOA CHU KANG ST 62,680627
10513,1.396609611,103.7481052,631,CHOA CHU KANG NTH 6,680631
10514,1.396691112,103.7485797,632,CHOA CHU KANG NTH 6,680632
10515,1.396690748,103.7492552,633,CHOA CHU KANG NTH 6,680633
10516,1.396609114,103.7497294,634,CHOA CHU KANG NTH 6,680634
10517,1.397370942,103.7496029,635,CHOA CHU KANG NTH 6,680635
10518,1.397277753,103.748932,636,CHOA CHU KANG NTH 6,680636
10519,1.397379525,103.748139,637,CHOA CHU KANG NTH 6,680637
10520,1.397806514,103.7483725,638,CHOA CHU KANG ST 64,680638
10521,1.397821953,103.748998,639,CHOA CHU KANG ST 64,680639
10522,1.397802538,103.7496233,640,CHOA CHU KANG ST 64,680640
10523,1.398304547,103.7498178,641,CHOA CHU KANG ST 64,680641
10524,1.398396264,103.749201,642,CHOA CHU KANG ST 64,680642
10525,1.39856129,103.7486044,643,CHOA CHU KANG ST 64,680643
10526,1.400216285,103.750393,656,CHOA CHU KANG CRES,680656
10527,1.400445995,103.7498724,657,CHOA CHU KANG CRES,680657
10528,1.400754188,103.74926,658,CHOA CHU KANG CRES,680658
10529,1.401242739,103.7493942,659,CHOA CHU KANG CRES,680659
10530,1.401022358,103.7498624,660,CHOA CHU KANG CRES,680660
10531,1.400828161,103.7505655,661,CHOA CHU KANG CRES,680661
10532,1.401474823,103.7507914,662,CHOA CHU KANG CRES,680662
10533,1.401984751,103.7507884,663,CHOA CHU KANG CRES,680663
10534,1.402296185,103.7504385,664,CHOA CHU KANG CRES,680664
10535,1.401997458,103.7500784,665,CHOA CHU KANG CRES,680665
10536,1.402439441,103.7499206,666,CHOA CHU KANG CRES,680666
10537,1.40258974,103.7496297,667,CHOA CHU KANG CRES,680667
10538,1.401740738,103.7494962,668,CHOA CHU KANG CRES,680668
10539,1.402923616,103.7482687,669,CHOA CHU KANG CRES,680669
10540,1.40297793,103.747753,670,CHOA CHU KANG CRES,680670
10541,1.402555018,103.7480217,671,CHOA CHU KANG CRES,680671
10542,1.402151665,103.7474959,672,CHOA CHU KANG CRES,680672
10543,1.401328025,103.7481361,673,CHOA CHU KANG CRES,680673
10544,1.401553764,103.7469941,674,CHOA CHU KANG CRES,680674
10545,1.401346557,103.7459906,675,CHOA CHU KANG CRES,680675
10546,1.401916291,103.7461883,676,CHOA CHU KANG CRES,680676
10547,1.401510215,103.7454819,677,CHOA CHU KANG CRES,680677
10548,1.401710702,103.7440927,678,CHOA CHU KANG CRES,680678
10549,1.402620291,103.7447155,679,CHOA CHU KANG CRES,680679
10550,1.403336108,103.7451317,680,CHOA CHU KANG CRES,680680
10551,1.403043344,103.7455898,681,CHOA CHU KANG CRES,680681
10552,1.402510539,103.7452912,682,CHOA CHU KANG CRES,680682
10553,1.391653945,103.7462207,701,CHOA CHU KANG ST 53,680701
10554,1.391799945,103.7456212,702,CHOA CHU KANG ST 53,680702
10555,1.391317675,103.7459308,703,CHOA CHU KANG ST 53,680703
10556,1.390458744,103.7457195,704,CHOA CHU KANG ST 53,680704
10557,1.390363253,103.7461244,705,CHOA CHU KANG ST 53,680705
10558,1.390368322,103.7468643,706,CHOA CHU KANG ST 53,680706
10559,1.39061452,103.7471555,707,CHOA CHU KANG ST 53,680707
10560,1.391650314,103.7468753,708,CHOA CHU KANG ST 53,680708
10561,1.392465817,103.7479069,751,CHOA CHU KANG NTH 5,680751
10562,1.39227305,103.7474251,752,CHOA CHU KANG NTH 5,680752
10563,1.392340906,103.7469436,753,CHOA CHU KANG NTH 5,680753
10564,1.392298412,103.7466031,754,CHOA CHU KANG NTH 5,680754
10565,1.392366688,103.7459848,755,CHOA CHU KANG NTH 5,680755
10566,1.392487757,103.7456787,756,CHOA CHU KANG NTH 5,680756
10567,1.392848018,103.7459142,757,CHOA CHU KANG NTH 5,680757
10568,1.393171515,103.7461337,758,CHOA CHU KANG NTH 5,680758
10569,1.393218591,103.7467408,759,CHOA CHU KANG NTH 5,680759
10570,1.393027127,103.7472725,760,CHOA CHU KANG NTH 5,680760
10571,1.393077884,103.7478449,761,CHOA CHU KANG NTH 5,680761
10572,1.39239491,103.7486365,762,CHOA CHU KANG NTH 5,680762
10573,1.392723462,103.7497483,765,CHOA CHU KANG NTH 5,680765
10574,1.393594979,103.7496962,766,CHOA CHU KANG NTH 5,680766
10575,1.393814035,103.7493987,767,CHOA CHU KANG ST 54,680767
10576,1.394126528,103.7499616,768,CHOA CHU KANG ST 54,680768
10577,1.394209181,103.7505354,769,CHOA CHU KANG ST 54,680769
10578,1.394838731,103.7503524,770,CHOA CHU KANG ST 54,680770
10579,1.394267658,103.7493193,771,CHOA CHU KANG ST 54,680771
10580,1.394707221,103.7472695,784,CHOA CHU KANG DR,680784
10581,1.394855245,103.7480441,785,CHOA CHU KANG DR,680785
10582,1.395083408,103.7483491,786,CHOA CHU KANG DR,680786
10583,1.39579181,103.7482876,788,CHOA CHU KANG NTH 6,680788
10584,1.39587445,103.7491625,789,CHOA CHU KANG NTH 6,680789
10585,1.395930126,103.7497309,790,CHOA CHU KANG NTH 6,680790
10586,1.395564355,103.7499871,791,CHOA CHU KANG NTH 6,680791
10587,1.395166013,103.749224,792,CHOA CHU KANG NTH 6,680792
10588,1.377141549,103.7409433,296A,CHOA CHU KANG AVE 2,681296
10589,1.376937221,103.742296,297A,CHOA CHU KANG AVE 2,681297
10590,1.374618108,103.738365,485A,CHOA CHU KANG AVE 5,681485
10591,1.402678963,103.7475625,670A,CHOA CHU KANG CRES,681670
10592,1.402098627,103.7478974,671A,CHOA CHU KANG CRES,681671
10593,1.401893206,103.747365,672A,CHOA CHU KANG CRES,681672
10594,1.401014168,103.7475242,673A,CHOA CHU KANG CRES,681673
10595,1.401638827,103.7465353,674A,CHOA CHU KANG CRES,681674
10596,1.402000843,103.7466849,676A,CHOA CHU KANG CRES,681676
10597,1.403854804,103.7454925,683A,CHOA CHU KANG CRES,681683
10598,1.404006084,103.7467671,684A,CHOA CHU KANG CRES,681684
10599,1.403781024,103.7476626,685A,CHOA CHU KANG CRES,681685
10600,1.404389567,103.7478564,686A,CHOA CHU KANG CRES,681686
10601,1.404511017,103.7501613,687A,CHOA CHU KANG DR,681687
10602,1.403963875,103.7505663,688A,CHOA CHU KANG DR,681688
10603,1.402989014,103.7503201,689A,CHOA CHU KANG DR,681689
10604,1.402776276,103.7515399,690A,CHOA CHU KANG CRES,681690
10605,1.401157798,103.7514717,691A,CHOA CHU KANG CRES,681691
10606,1.400209214,103.7512714,692A,CHOA CHU KANG CRES,681692
10607,1.376847726,103.741509,296B,CHOA CHU KANG AVE 2,682296
10608,1.377351206,103.743105,297B,CHOA CHU KANG AVE 2,682297
10609,1.376230308,103.7363383,484B,CHOA CHU KANG AVE 5,682484
10610,1.374299366,103.7388073,485B,CHOA CHU KANG AVE 5,682485
10611,1.401960214,103.7470106,672B,CHOA CHU KANG CRES,682672
10612,1.403766711,103.7462579,683B,CHOA CHU KANG CRES,682683
10613,1.403899578,103.7472363,684B,CHOA CHU KANG CRES,682684
10614,1.403637377,103.7481769,685B,CHOA CHU KANG CRES,682685
10615,1.404664799,103.7485045,686B,CHOA CHU KANG CRES,682686
10616,1.404405693,103.7506689,687B,CHOA CHU KANG DR,682687
10617,1.403435938,103.7503369,688B,CHOA CHU KANG DR,682688
10618,1.403134828,103.7497931,689B,CHOA CHU KANG DR,682689
10619,1.403183777,103.7518731,690B,CHOA CHU KANG CRES,682690
10620,1.40162672,103.7515776,691B,CHOA CHU KANG CRES,682691
10621,1.40067816,103.7513772,692B,CHOA CHU KANG CRES,682692
10622,1.395820353,103.7477526,787,CHOA CHU KANG NTH 6,682787
10623,1.37658461,103.7422972,296C,CHOA CHU KANG AVE 2,683296
10624,1.377807754,103.7430672,297C,CHOA CHU KANG AVE 2,683297
10625,1.3754926,103.7368712,484C,CHOA CHU KANG AVE 5,683484
10626,1.37479886,103.7389699,485C,CHOA CHU KANG AVE 5,683485
10627,1.404678619,103.7463149,683C,CHOA CHU KANG CRES,683683
10628,1.404543658,103.7472827,684C,CHOA CHU KANG CRES,683684
10629,1.403494282,103.7486772,685C,CHOA CHU KANG CRES,683685
10630,1.404683696,103.749002,686C,CHOA CHU KANG CRES,683686
10631,1.403685594,103.751205,687C,CHOA CHU KANG DR,683687
10632,1.402648913,103.7519318,690C,CHOA CHU KANG CRES,683690
10633,1.376623081,103.7430682,296D,CHOA CHU KANG AVE 2,684296
10634,1.378107201,103.7430463,297D,CHOA CHU KANG AVE 2,684297
10635,1.375347978,103.7373171,484D,CHOA CHU KANG AVE 5,684484
10636,1.375199146,103.7389661,485D,CHOA CHU KANG AVE 5,684485
10637,1.404678203,103.7468001,684D,CHOA CHU KANG CRES,684684
10638,1.404117446,103.748355,686D,CHOA CHU KANG CRES,684686
10639,1.403685808,103.7515813,687D,CHOA CHU KANG DR,684687
10640,1.402149787,103.7521016,690D,CHOA CHU KANG CRES,684690
10641,1.37691702,103.7430471,296E,CHOA CHU KANG AVE 2,685296
10642,1.32014419,103.7632535,201,CLEMENTI AVE 6,120201
10643,1.320771283,103.7623169,203,CLEMENTI AVE 6,120203
10644,1.320985887,103.7632317,204,CLEMENTI AVE 6,120204
10645,1.321059963,103.7624347,205,CLEMENTI AVE 6,120205
10646,1.321501158,103.7622287,206,CLEMENTI AVE 6,120206
10647,1.315829369,103.7670901,323,CLEMENTI AVE 5,120323
10648,1.315135091,103.7660545,324,CLEMENTI AVE 5,120324
10649,1.315096685,103.7668174,325,CLEMENTI AVE 5,120325
10650,1.314430816,103.7663583,326,CLEMENTI AVE 5,120326
10651,1.313983252,103.7665331,327,CLEMENTI AVE 5,120327
10652,1.313991615,103.767089,328,CLEMENTI AVE 2,120328
10653,1.313067181,103.7673393,329,CLEMENTI AVE 2,120329
10654,1.313744705,103.7677818,330,CLEMENTI AVE 2,120330
10655,1.314137854,103.7679422,331,CLEMENTI AVE 2,120331
10656,1.314740295,103.7674876,332,CLEMENTI AVE 2,120332
10657,1.315184195,103.7674987,333,CLEMENTI AVE 2,120333
10658,1.315185027,103.7684327,334,CLEMENTI AVE 2,120334
10659,1.316994112,103.7685066,335,CLEMENTI AVE 2,120335
10660,1.316679432,103.7692312,336,CLEMENTI AVE 2,120336
10661,1.316055677,103.7691127,337,CLEMENTI AVE 2,120337
10662,1.316290398,103.7695321,338,CLEMENTI AVE 2,120338
10663,1.319663167,103.7691398,339,CLEMENTI AVE 5,120339
10664,1.318728754,103.7700713,340,CLEMENTI AVE 5,120340
10665,1.319120531,103.7690577,341,CLEMENTI AVE 5,120341
10666,1.318363214,103.7698465,342,CLEMENTI AVE 5,120342
10667,1.317908526,103.7709344,343,CLEMENTI AVE 5,120343
10668,1.31812074,103.7690884,344,CLEMENTI AVE 5,120344
10669,1.317702812,103.7690767,345,CLEMENTI AVE 5,120345
10670,1.317016551,103.7700552,346,CLEMENTI AVE 5,120346
10671,1.317179474,103.7707888,347,CLEMENTI AVE 5,120347
10672,1.316777163,103.7708971,348,CLEMENTI AVE 5,120348
10673,1.315958638,103.7710544,349,CLEMENTI AVE 2,120349
10674,1.315620153,103.7701917,350,CLEMENTI AVE 2,120350
10675,1.31535007,103.7708614,351,CLEMENTI AVE 2,120351
10676,1.314451299,103.7695645,355,CLEMENTI AVE 2,120355
10677,1.313959671,103.7698314,356,CLEMENTI AVE 2,120356
10678,1.314082796,103.7692027,357,CLEMENTI AVE 2,120357
10679,1.313585749,103.7690843,358,CLEMENTI AVE 2,120358
10680,1.313492924,103.7698548,359,CLEMENTI AVE 2,120359
10681,1.312716928,103.7699026,362,CLEMENTI AVE 2,120362
10682,1.312820683,103.768917,363,CLEMENTI AVE 2,120363
10683,1.312406419,103.7687523,364,CLEMENTI AVE 2,120364
10684,1.312299789,103.7699438,365,CLEMENTI AVE 2,120365
10685,1.312549536,103.7716764,366,CLEMENTI AVE 2,120366
10686,1.312940672,103.7716487,367,CLEMENTI AVE 2,120367
10687,1.320574657,103.7682119,371,CLEMENTI AVE 4,120371
10688,1.319788851,103.7677875,372,CLEMENTI AVE 4,120372
10689,1.319490182,103.7673379,373,CLEMENTI AVE 4,120373
10690,1.319126186,103.7669837,374,CLEMENTI AVE 4,120374
10691,1.318492987,103.7667016,375,CLEMENTI AVE 4,120375
10692,1.318100065,103.7666926,376,CLEMENTI AVE 4,120376
10693,1.31756399,103.7679752,377,CLEMENTI AVE 5,120377
10694,1.317978017,103.7678315,379,CLEMENTI AVE 5,120379
10695,1.318344291,103.767572,380,CLEMENTI AVE 5,120380
10696,1.318555348,103.7680283,381,CLEMENTI AVE 5,120381
10697,1.311441232,103.769692,410,C'WEALTH AVE WEST,120410
10698,1.310879202,103.7695726,411,C'WEALTH AVE WEST,120411
10699,1.310908639,103.7706643,412,C'WEALTH AVE WEST,120412
10700,1.311347304,103.7710974,413,C'WEALTH AVE WEST,120413
10701,1.311581073,103.771625,414,C'WEALTH AVE WEST,120414
10702,1.310988047,103.7715851,415,C'WEALTH AVE WEST,120415
10703,1.311580406,103.7642113,426,CLEMENTI AVE 3,120426
10704,1.311970645,103.763803,427,CLEMENTI AVE 3,120427
10705,1.312511991,103.7632688,428,CLEMENTI AVE 3,120428
10706,1.312912189,103.762861,429,CLEMENTI AVE 3,120429
10707,1.313292771,103.762553,430,CLEMENTI AVE 3,120430
10708,1.313774387,103.7625352,431,CLEMENTI AVE 3,120431
10709,1.314020576,103.7627406,432,CLEMENTI AVE 3,120432
10710,1.314016223,103.7618274,433,CLEMENTI AVE 3,120433
10711,1.314568897,103.7616126,434,CLEMENTI AVE 3,120434
10712,1.314562106,103.7625302,435,CLEMENTI AVE 3,120435
10713,1.314122542,103.7645186,442,CLEMENTI AVE 3,120442
10714,1.314210516,103.7640104,443,CLEMENTI AVE 3,120443
10715,1.313615679,103.76481,449,CLEMENTI AVE 3,120449
10716,1.313538861,103.7654763,450,CLEMENTI AVE 3,120450
10717,1.304774613,103.7652538,601,CLEMENTI WEST ST 1,120601
10718,1.305124151,103.766301,602,CLEMENTI WEST ST 1,120602
10719,1.304788651,103.7673293,603,CLEMENTI WEST ST 1,120603
10720,1.305427774,103.7674933,604,CLEMENTI WEST ST 1,120604
10721,1.305384901,103.7680203,605,CLEMENTI WEST ST 1,120605
10722,1.304853536,103.7679903,606,CLEMENTI WEST ST 1,120606
10723,1.304235925,103.7678534,607,CLEMENTI WEST ST 1,120607
10724,1.304341103,103.7665298,608,CLEMENTI WEST ST 1,120608
10725,1.304092426,103.7655221,609,CLEMENTI WEST ST 1,120609
10726,1.304547045,103.7687736,610,CLEMENTI WEST ST 1,120610
10727,1.303697399,103.7694769,611,CLEMENTI WEST ST 1,120611
10728,1.303442199,103.7686334,612,CLEMENTI WEST ST 1,120612
10729,1.303737481,103.7678382,613,CLEMENTI WEST ST 1,120613
10730,1.307611942,103.7613764,701,WEST COAST RD,120701
10731,1.307266926,103.7611077,702,WEST COAST RD,120702
10732,1.306748962,103.7606336,703,WEST COAST RD,120703
10733,1.305664208,103.7606507,705,CLEMENTI WEST ST 2,120705
10734,1.30676076,103.7623631,706,CLEMENTI WEST ST 2,120706
10735,1.306287483,103.762395,707,CLEMENTI WEST ST 2,120707
10736,1.305718723,103.7621678,708,CLEMENTI WEST ST 2,120708
10737,1.305330462,103.7620036,709,CLEMENTI WEST ST 2,120709
10738,1.306289119,103.7615181,710,CLEMENTI WEST ST 2,120710
10739,1.304844235,103.7611071,711,CLEMENTI WEST ST 2,120711
10740,1.304974887,103.761862,712,CLEMENTI WEST ST 2,120712
10741,1.304127842,103.7622063,713,CLEMENTI WEST ST 2,120713
10742,1.304303413,103.7616821,714,CLEMENTI WEST ST 2,120714
10743,1.302409531,103.7628048,716,CLEMENTI WEST ST 2,120716
10744,1.30360871,103.7633591,724,CLEMENTI WEST ST 2,120724
10745,1.305202068,103.7638334,728,CLEMENTI WEST ST 2,120728
10746,1.304927243,103.7635194,729,CLEMENTI WEST ST 2,120729
10747,1.304777153,103.763122,730,CLEMENTI WEST ST 2,120730
10748,1.304400465,103.7627462,731,CLEMENTI WEST ST 2,120731
10749,1.312269291,103.7664304,454,CLEMENTI AVE 3,120454
10750,1.312119204,103.7666735,455,CLEMENTI AVE 3,120455
10751,1.311928068,103.7669853,456,CLEMENTI AVE 3,120456
10752,1.311799557,103.7672502,457,CLEMENTI AVE 3,120457
10753,1.311569936,103.7668671,458,CLEMENTI AVE 3,120458
10754,1.311389416,103.7670932,459,CLEMENTI AVE 3,120459
10755,1.311151417,103.7669352,460,CLEMENTI AVE 3,120460
10756,1.311099155,103.7663995,461,CLEMENTI AVE 3,120461
10757,1.31109876,103.7659064,462,CLEMENTI AVE 3,120462
10758,1.322652411,103.8857553,85,CIRCUIT RD,370085
10759,1.323233105,103.8856046,87,CIRCUIT RD,370087
10760,1.323379652,103.8865213,90,PIPIT RD,370090
10761,1.322681161,103.8867379,91,PAYA LEBAR WAY,370091
10762,1.32319474,103.8873506,92,PIPIT RD,370092
10763,1.323004798,103.8876357,92A,PIPIT RD,371092
10764,1.31747603,103.8763541,40,SIMS DR,380040
10765,1.317000196,103.8759946,42,SIMS DR,380042
10766,1.317160584,103.8765829,43,SIMS DR,380043
10767,1.318964653,103.8842872,107,ALJUNIED CRES,380107
10768,1.323270062,103.8817522,125,ALJUNIED RD,380125
10769,1.323626344,103.8821205,126,ALJUNIED RD,380126
10770,1.316668875,103.8760975,42A,SIMS DR,381042
10771,1.322594152,103.8842961,120,PAYA LEBAR WAY,381120
10772,1.321925016,103.8828604,121,PAYA LEBAR WAY,381121
10773,1.322600375,103.8824632,122,PAYA LEBAR WAY,381122
10774,1.322756054,103.8832352,123,PAYA LEBAR WAY,381123
10775,1.323088767,103.8837391,124,PAYA LEBAR WAY,381124
10776,1.315885232,103.8991554,3,JOO CHIAT RD,420003
10777,1.315407591,103.8989404,4,JOO CHIAT RD,420004
10778,1.32170329,103.8861957,95,ALJUNIED CRES,380095
10779,1.321656498,103.8854234,96,ALJUNIED CRES,380096
10780,1.321301212,103.885672,97,ALJUNIED CRES,380097
10781,1.320865256,103.8856974,98,ALJUNIED CRES,380098
10782,1.321381183,103.8843063,99,ALJUNIED CRES,380099
10783,1.320922753,103.883352,101,ALJUNIED CRES,380101
10784,1.32043903,103.8824204,102,ALJUNIED CRES,380102
10785,1.320516922,103.8832703,103,ALJUNIED CRES,380103
10786,1.320068866,103.8828181,104,ALJUNIED CRES,380104
10787,1.319468621,103.8827515,105,ALJUNIED CRES,380105
10788,1.31905495,103.8829009,106,ALJUNIED CRES,380106
10789,1.319175152,103.8853216,108,ALJUNIED CRES,380108
10790,1.319392918,103.8844399,109,ALJUNIED CRES,380109
10791,1.319976747,103.8844393,110,ALJUNIED CRES,380110
10792,1.320397276,103.8842468,111,ALJUNIED CRES,380111
10793,1.320418047,103.8850987,112,ALJUNIED CRES,380112
10794,1.321245705,103.8867006,116,ALJUNIED AVE 2,380116
10795,1.320000402,103.8873631,118,ALJUNIED AVE 2,380118
10796,1.320128873,103.8860581,119,ALJUNIED AVE 2,380119
10797,1.318211531,103.8847523,120,GEYLANG EAST CTRL,380120
10798,1.317679503,103.8849715,122,GEYLANG EAST CTRL,380122
10799,1.318177351,103.8854258,123,GEYLANG EAST CTRL,380123
10800,1.311288236,103.7872306,7,GHIM MOH RD,270007
10801,1.310572276,103.7876431,8,GHIM MOH RD,270008
10802,1.309707378,103.7890999,13,GHIM MOH RD,270013
10803,1.308846755,103.7891468,14,GHIM MOH RD,270014
10804,1.309143843,103.7884199,15,GHIM MOH RD,270015
10805,1.309408105,103.7880856,16,GHIM MOH RD,270016
10806,1.309892259,103.7874322,17,GHIM MOH RD,270017
10807,1.311438523,103.7882989,19,GHIM MOH RD,270019
10808,1.310103026,103.788546,21,GHIM MOH RD,270021
10809,1.307870562,103.8831922,1,PINE CL,390001
10810,1.309469497,103.8824375,9,PINE CL,390009
10811,1.309416071,103.8839001,32,CASSIA CRES,390032
10812,1.309640784,103.8844718,34,CASSIA CRES,390034
10813,1.309820509,103.8850722,36,CASSIA CRES,390036
10814,1.310411405,103.886398,42,CASSIA CRES,390042
10815,1.310048006,103.8846782,54,CASSIA CRES,390054
10816,1.307043059,103.8826884,5,PINE CL,391005
10817,1.307675732,103.882412,7,PINE CL,391007
10818,1.309152394,103.8822425,10,PINE CL,391010
10819,1.308112642,103.8826938,11,PINE CL,391011
10820,1.308478545,103.8822878,12,PINE CL,391012
10821,1.30894453,103.8835301,28,CASSIA CRES,391028
10822,1.309443155,103.8833363,30,CASSIA CRES,391030
10823,1.310220635,103.8832354,56,CASSIA CRES,391056
10824,1.306928776,103.8831105,3,PINE CL,392003
10825,1.392848536,103.7485572,763,CHOA CHU KANG NTH 5,680763
10826,1.364130973,103.8930013,1,HOUGANG AVE 3,530001
10827,1.363137208,103.8931845,2,HOUGANG AVE 3,530002
10828,1.362714463,103.8939805,6,HOUGANG AVE 3,530006
10829,1.365512261,103.8920855,24,HOUGANG AVE 3,530024
10830,1.354937478,103.8913606,101,HOUGANG AVE 1,530101
10831,1.354964463,103.8908551,102,HOUGANG AVE 1,530102
10832,1.355282234,103.8903601,103,HOUGANG AVE 1,530103
10833,1.354784387,103.8903185,104,HOUGANG AVE 1,530104
10834,1.353702971,103.8906808,106,HOUGANG AVE 1,530106
10835,1.352773933,103.8900932,108,HOUGANG AVE 1,530108
10836,1.355328589,103.8893763,109,HOUGANG AVE 1,530109
10837,1.354805424,103.8896146,110,HOUGANG AVE 1,530110
10838,1.354421811,103.8885578,112,HOUGANG AVE 1,530112
